,player.bye_weeks.week,player.display_position,player.editorial_player_key,player.editorial_team_abbr,player.editorial_team_full_name,player.editorial_team_key,player.editorial_team_url,player.eligible_positions,player.eligible_positions_to_add,player.has_player_notes,player.headshot.size,player.headshot.url,player.image_url,player.is_keeper.status,player.is_keeper.cost,player.is_keeper.kept,player.is_undroppable,player.name.ascii_first,player.name.ascii_last,player.name.first,player.name.full,player.name.last,player.player_id,player.player_key,player.player_notes_last_timestamp,player.position_type,player.primary_position,player.uniform_number,player.url,player.status,player.status_full,player.has_recent_player_notes,player.injury_note
945,5,WR,nfl.p.41098,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/YQn5ElYP1tmnws5Z5YjEow--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09042024/41098.png,https://s.yimg.com/iu/api/res/1.2/YQn5ElYP1tmnws5Z5YjEow--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09042024/41098.png,False,False,False,0,Brenden,Rice,Brenden,Brenden Rice,Rice,41098,449.p.41098,,O,WR,,https://sports.yahoo.com/nfl/players/41098,NA,Inactive: Coach's Decision or Not on Roster,,Shoulder
946,14,WR,nfl.p.41099,Bal,Baltimore Ravens,nfl.t.33,https://sports.yahoo.com/nfl/teams/baltimore/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/Qc8dElXnhwYsyMtpxzKJ4w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/41099.png,https://s.yimg.com/iu/api/res/1.2/Qc8dElXnhwYsyMtpxzKJ4w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/41099.png,False,False,False,0,Cornelius,Johnson,Cornelius,Cornelius Johnson,Johnson,41099,449.p.41099,,O,WR,86,https://sports.yahoo.com/nfl/players/41099,NA,Inactive: Coach's Decision or Not on Roster,,
947,6,WR,nfl.p.41104,Mia,Miami Dolphins,nfl.t.15,https://sports.yahoo.com/nfl/teams/miami/,['WR'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/MFLbhOW2NM6FTesoRt_GNQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08272025/41104.png,https://s.yimg.com/iu/api/res/1.2/MFLbhOW2NM6FTesoRt_GNQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08272025/41104.png,False,False,False,0,Tahj,Washington,Tahj,Tahj Washington,Washington,41104,449.p.41104,1760889202.0,O,WR,84,https://sports.yahoo.com/nfl/players/41104,Q,Questionable,,Undisclosed
948,5,TE,nfl.p.41106,Phi,Philadelphia Eagles,nfl.t.21,https://sports.yahoo.com/nfl/teams/philadelphia/,['TE'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/S0W7he8rTb_Z1DTmpYhowg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212025/41106.png,https://s.yimg.com/iu/api/res/1.2/S0W7he8rTb_Z1DTmpYhowg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212025/41106.png,False,False,False,0,Jaheim,Bell,Jaheim,Jaheim Bell,Bell,41106,449.p.41106,1760565280.0,O,TE,46,https://sports.yahoo.com/nfl/players/41106,NA,Inactive: Coach's Decision or Not on Roster,,
949,11,TE,nfl.p.41120,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/P2EiCo2gwtWb9xN8qddXmg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/41120.png,https://s.yimg.com/iu/api/res/1.2/P2EiCo2gwtWb9xN8qddXmg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/41120.png,False,False,False,0,Devin,Culp,Devin,Devin Culp,Culp,41120,449.p.41120,,O,TE,82,https://sports.yahoo.com/nfl/players/41120,,,,
950,11,QB,nfl.p.41130,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/ccuStvLbTlc6p5bGy9KLdA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/41130.png,https://s.yimg.com/iu/api/res/1.2/ccuStvLbTlc6p5bGy9KLdA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/41130.png,False,False,False,0,Michael,Pratt,Michael,Michael Pratt,Pratt,41130,449.p.41130,,O,QB,,https://sports.yahoo.com/nfl/players/41130,NA,Inactive: Coach's Decision or Not on Roster,,
951,12,QB,nfl.p.41133,Jax,Jacksonville Jaguars,nfl.t.30,https://sports.yahoo.com/nfl/teams/jacksonville/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Carter,Bradley,Carter,Carter Bradley,Bradley,41133,449.p.41133,,O,QB,10,https://sports.yahoo.com/nfl/players/41133,NA,Inactive: Coach's Decision or Not on Roster,,
952,9,RB,nfl.p.41134,Pit,Pittsburgh Steelers,nfl.t.23,https://sports.yahoo.com/nfl/teams/pittsburgh/,['RB'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Daijun,Edwards,Daijun,Daijun Edwards,Edwards,41134,449.p.41134,,O,RB,,https://sports.yahoo.com/nfl/players/41134,NA,Inactive: Coach's Decision or Not on Roster,,
953,10,"QB,WR",nfl.p.41135,Sea,Seattle Seahawks,nfl.t.26,https://sports.yahoo.com/nfl/teams/seattle/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/xI35MTY.74RRVHl_iZ8ieA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112025/41135.png,https://s.yimg.com/iu/api/res/1.2/xI35MTY.74RRVHl_iZ8ieA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112025/41135.png,False,False,False,0,John Rhys,Plumlee,John Rhys,John Rhys Plumlee,Plumlee,41135,449.p.41135,,O,QB,,https://sports.yahoo.com/nfl/players/41135,NA,Inactive: Coach's Decision or Not on Roster,,
954,5,TE,nfl.p.41139,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Luke,Benson,Luke,Luke Benson,Benson,41139,449.p.41139,,O,TE,,https://sports.yahoo.com/nfl/players/41139,NA,Inactive: Coach's Decision or Not on Roster,,
955,5,WR,nfl.p.41140,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Leon,Johnson,Leon,Leon Johnson,Johnson,41140,449.p.41140,,O,WR,,https://sports.yahoo.com/nfl/players/41140,NA,Inactive: Coach's Decision or Not on Roster,,
956,5,TE,nfl.p.41141,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Zach,Heins,Zach,Zach Heins,Heins,41141,449.p.41141,,O,TE,,https://sports.yahoo.com/nfl/players/41141,NA,Inactive: Coach's Decision or Not on Roster,,
957,5,QB,nfl.p.41142,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Casey,Bauman,Casey,Casey Bauman,Bauman,41142,449.p.41142,,O,QB,,https://sports.yahoo.com/nfl/players/41142,NA,Inactive: Coach's Decision or Not on Roster,,
958,10,WR,nfl.p.41143,Cle,Cleveland Browns,nfl.t.5,https://sports.yahoo.com/nfl/teams/cleveland/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Jaelen,Gill,Jaelen,Jaelen Gill,Gill,41143,449.p.41143,,O,WR,,https://sports.yahoo.com/nfl/players/41143,NA,Inactive: Coach's Decision or Not on Roster,,
959,5,WR,nfl.p.41147,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/Zu7tId561XWVXBtcftk_LA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/41147.png,https://s.yimg.com/iu/api/res/1.2/Zu7tId561XWVXBtcftk_LA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/41147.png,False,False,False,0,Jaylen,Johnson,Jaylen,Jaylen Johnson,Johnson,41147,449.p.41147,,O,WR,,https://sports.yahoo.com/nfl/players/41147,NA,Inactive: Coach's Decision or Not on Roster,,
960,10,WR,nfl.p.41150,LV,Las Vegas Raiders,nfl.t.13,https://sports.yahoo.com/nfl/teams/las-vegas/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/dhsa.H_g2wqOaMkGQ0psRA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/11182024/41150.png,https://s.yimg.com/iu/api/res/1.2/dhsa.H_g2wqOaMkGQ0psRA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/11182024/41150.png,False,False,False,0,Jeff,Foreman,Jeff,Jeff Foreman,Foreman,41150,449.p.41150,,O,WR,,https://sports.yahoo.com/nfl/players/41150,NA,Inactive: Coach's Decision or Not on Roster,,Knee
961,10,WR,nfl.p.41162,LV,Las Vegas Raiders,nfl.t.13,https://sports.yahoo.com/nfl/teams/las-vegas/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/XHN7Xe3m3VBp3JXTCedZpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09062024/41162.png,https://s.yimg.com/iu/api/res/1.2/XHN7Xe3m3VBp3JXTCedZpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09062024/41162.png,False,False,False,0,Ramel,Keyton,Ramel,Ramel Keyton,Keyton,41162,449.p.41162,,O,WR,,https://sports.yahoo.com/nfl/players/41162,NA,Inactive: Coach's Decision or Not on Roster,,
962,10,WR,nfl.p.41163,Cle,Cleveland Browns,nfl.t.5,https://sports.yahoo.com/nfl/teams/cleveland/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Tulu,Griffin,Tulu,Tulu Griffin,Griffin,41163,449.p.41163,,O,WR,,https://sports.yahoo.com/nfl/players/41163,NA,Inactive: Coach's Decision or Not on Roster,,
963,12,WR,nfl.p.41179,NO,New Orleans Saints,nfl.t.18,https://sports.yahoo.com/nfl/teams/new-orleans/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/S.h1a_exBfvpxTYrnnMxew--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/11142024/41179.1.png,https://s.yimg.com/iu/api/res/1.2/S.h1a_exBfvpxTYrnnMxew--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/11142024/41179.1.png,False,False,False,0,Jermaine,Jackson,Jermaine,Jermaine Jackson,Jackson,41179,449.p.41179,,O,WR,,https://sports.yahoo.com/nfl/players/41179,NA,Inactive: Coach's Decision or Not on Roster,,
964,12,TE,nfl.p.41180,NO,New Orleans Saints,nfl.t.18,https://sports.yahoo.com/nfl/teams/new-orleans/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/aEtyHGDETGbPJ6JDb3TRPQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222025/41180.png,https://s.yimg.com/iu/api/res/1.2/aEtyHGDETGbPJ6JDb3TRPQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222025/41180.png,False,False,False,0,Dallin,Holker,Dallin,Dallin Holker,Holker,41180,449.p.41180,,O,TE,,https://sports.yahoo.com/nfl/players/41180,NA,Inactive: Coach's Decision or Not on Roster,,
965,10,RB,nfl.p.41183,Cle,Cleveland Browns,nfl.t.5,https://sports.yahoo.com/nfl/teams/cleveland/,['RB'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Jacob,Kibodi,Jacob,Jacob Kibodi,Kibodi,41183,449.p.41183,,O,RB,,https://sports.yahoo.com/nfl/players/41183,NA,Inactive: Coach's Decision or Not on Roster,,
966,6,WR,nfl.p.41185,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Kyle,Sheets,Kyle,Kyle Sheets,Sheets,41185,449.p.41185,,O,WR,,https://sports.yahoo.com/nfl/players/41185,NA,Inactive: Coach's Decision or Not on Roster,,
967,12,WR,nfl.p.41188,NO,New Orleans Saints,nfl.t.18,https://sports.yahoo.com/nfl/teams/new-orleans/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/jPSiKQITm8saNbAeDp7uxA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222025/41188.png,https://s.yimg.com/iu/api/res/1.2/jPSiKQITm8saNbAeDp7uxA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222025/41188.png,False,False,False,0,Mason,Tipton,Mason,Mason Tipton,Tipton,41188,449.p.41188,,O,WR,15,https://sports.yahoo.com/nfl/players/41188,,,,
968,12,RB,nfl.p.41193,Jax,Jacksonville Jaguars,nfl.t.30,https://sports.yahoo.com/nfl/teams/jacksonville/,['RB'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/sgn.JhS3UUR3fssIQTSKcQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09122025/41193.png,https://s.yimg.com/iu/api/res/1.2/sgn.JhS3UUR3fssIQTSKcQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09122025/41193.png,False,False,False,0,Cody,Schrader,Cody,Cody Schrader,Schrader,41193,449.p.41193,1760283879.0,O,RB,32,https://sports.yahoo.com/nfl/players/41193,,,,
969,9,QB,nfl.p.41194,SF,San Francisco 49ers,nfl.t.25,https://sports.yahoo.com/nfl/teams/san-francisco/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/JA9WJiEnR5Ge.uwniyKwmw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08272025/41194.png,https://s.yimg.com/iu/api/res/1.2/JA9WJiEnR5Ge.uwniyKwmw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08272025/41194.png,False,False,False,0,Tanner,Mordecai,Tanner,Tanner Mordecai,Mordecai,41194,449.p.41194,,O,QB,,https://sports.yahoo.com/nfl/players/41194,NA,Inactive: Coach's Decision or Not on Roster,,
