,player.bye_weeks.week,player.display_position,player.editorial_player_key,player.editorial_team_abbr,player.editorial_team_full_name,player.editorial_team_key,player.editorial_team_url,player.eligible_positions,player.eligible_positions_to_add,player.headshot.size,player.headshot.url,player.image_url,player.is_keeper.status,player.is_keeper.cost,player.is_keeper.kept,player.is_undroppable,player.name.ascii_first,player.name.ascii_last,player.name.first,player.name.full,player.name.last,player.player_id,player.player_key,player.position_type,player.primary_position,player.status,player.status_full,player.uniform_number,player.url,player.has_player_notes,player.injury_note,player.player_notes_last_timestamp,player.has_recent_player_notes
85,14,WR,nfl.p.28493,Was,Washington Commanders,nfl.t.28,https://sports.yahoo.com/nfl/teams/washington/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/eLmw_YIlE5RRfAd4gS6Rug--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09162024/28493.png,https://s.yimg.com/iu/api/res/1.2/eLmw_YIlE5RRfAd4gS6Rug--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09162024/28493.png,False,False,False,0,Jamison,Crowder,Jamison,Jamison Crowder,Crowder,28493,423.p.28493,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/28493,,,,
86,10,TE,nfl.p.28505,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/72_j8KIsd_nSDaiYHoGuwA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08302023/28505.png,https://s.yimg.com/iu/api/res/1.2/72_j8KIsd_nSDaiYHoGuwA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08302023/28505.png,False,False,False,0,Blake,Bell,Blake,Blake Bell,Bell,28505,423.p.28505,O,TE,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/28505,,,,
87,6,TE,nfl.p.28531,Pit,Pittsburgh Steelers,nfl.t.23,https://sports.yahoo.com/nfl/teams/pittsburgh/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/zPjuPfZ.lA0BWkUZD6jnkg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09202024/28531.png,https://s.yimg.com/iu/api/res/1.2/zPjuPfZ.lA0BWkUZD6jnkg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09202024/28531.png,False,False,False,0,MyCole,Pruitt,MyCole,MyCole Pruitt,Pruitt,28531,423.p.28531,O,TE,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/28531,,,,
88,11,WR,nfl.p.28534,NE,New England Patriots,nfl.t.17,https://sports.yahoo.com/nfl/teams/new-england/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/oZVx7yfRRsBI8XSnxgHDug--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/04012025/28534.4.png,https://s.yimg.com/iu/api/res/1.2/oZVx7yfRRsBI8XSnxgHDug--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/04012025/28534.4.png,False,False,False,0,Stefon,Diggs,Stefon,Stefon Diggs,Diggs,28534,423.p.28534,O,WR,,,8,https://sports.yahoo.com/nfl/players/28534,1.0,,1760915189.0,
89,10,TE,nfl.p.28545,Phi,Philadelphia Eagles,nfl.t.21,https://sports.yahoo.com/nfl/teams/philadelphia/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/p_vL6WLGP8IdKPzFm20jNg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08022023/28545.png,https://s.yimg.com/iu/api/res/1.2/p_vL6WLGP8IdKPzFm20jNg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08022023/28545.png,False,False,False,0,C.J.,Uzomah,C.J.,C.J. Uzomah,Uzomah,28545,423.p.28545,O,TE,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/28545,,Knee - MCL,,
90,13,TE,nfl.p.28548,LV,Las Vegas Raiders,nfl.t.13,https://sports.yahoo.com/nfl/teams/las-vegas/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/eB4mR5D1qJR12i.gFoM01g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08082023/28548.png,https://s.yimg.com/iu/api/res/1.2/eB4mR5D1qJR12i.gFoM01g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08082023/28548.png,False,False,False,0,Jesse,James,Jesse,Jesse James,James,28548,423.p.28548,O,TE,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/28548,,,,
91,9,RB,nfl.p.28556,Den,Denver Broncos,nfl.t.7,https://sports.yahoo.com/nfl/teams/denver/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/2ysfDyrGSW9R1igZmyqqow--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08122025/28556.png,https://s.yimg.com/iu/api/res/1.2/2ysfDyrGSW9R1igZmyqqow--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08122025/28556.png,False,False,False,0,Michael,Burton,Michael,Michael Burton,Burton,28556,423.p.28556,O,RB,NA,Inactive: Coach's Decision or Not on Roster,20,https://sports.yahoo.com/nfl/players/28556,,,,
92,10,TE,nfl.p.28592,Mia,Miami Dolphins,nfl.t.15,https://sports.yahoo.com/nfl/teams/miami/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/nd6.1713GM_Jv4gzuuKKdA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09112025/28592.png,https://s.yimg.com/iu/api/res/1.2/nd6.1713GM_Jv4gzuuKKdA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09112025/28592.png,False,False,False,0,Darren,Waller,Darren,Darren Waller,Waller,28592,423.p.28592,O,TE,,,83,https://sports.yahoo.com/nfl/players/28592,1.0,,1760983447.0,1.0
93,5,TE,nfl.p.28634,Cle,Cleveland Browns,nfl.t.5,https://sports.yahoo.com/nfl/teams/cleveland/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/V.vOSz5j6mahPKv73eYFcA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09092022/28634.png,https://s.yimg.com/iu/api/res/1.2/V.vOSz5j6mahPKv73eYFcA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09092022/28634.png,False,False,False,0,Geoff,Swaim,Geoff,Geoff Swaim,Swaim,28634,423.p.28634,O,TE,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/28634,,Calf,,
94,7,QB,nfl.p.28638,Ten,Tennessee Titans,nfl.t.10,https://sports.yahoo.com/nfl/teams/tennessee/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/2TfgQkk8sSNUak64zHTqCQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08092023/28638.png,https://s.yimg.com/iu/api/res/1.2/2TfgQkk8sSNUak64zHTqCQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08092023/28638.png,False,False,False,0,Trevor,Siemian,Trevor,Trevor Siemian,Siemian,28638,423.p.28638,O,QB,NA,Inactive: Coach's Decision or Not on Roster,15,https://sports.yahoo.com/nfl/players/28638,,,,
95,13,RB,nfl.p.28654,LV,Las Vegas Raiders,nfl.t.13,https://sports.yahoo.com/nfl/teams/las-vegas/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/WJewJHaXume2GDYKwzJNrQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08072025/28654.png,https://s.yimg.com/iu/api/res/1.2/WJewJHaXume2GDYKwzJNrQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08072025/28654.png,False,False,False,0,Raheem,Mostert,Raheem,Raheem Mostert,Mostert,28654,423.p.28654,O,RB,,,31,https://sports.yahoo.com/nfl/players/28654,1.0,,1760453258.0,
96,5,TE,nfl.p.28658,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/Hd88RZf.leXbfC_QytCQIQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10192022/28658.png,https://s.yimg.com/iu/api/res/1.2/Hd88RZf.leXbfC_QytCQIQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10192022/28658.png,False,False,False,0,Eric,Tomlinson,Eric,Eric Tomlinson,Tomlinson,28658,423.p.28658,O,TE,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/28658,,,,
97,13,WR,nfl.p.28730,Buf,Buffalo Bills,nfl.t.2,https://sports.yahoo.com/nfl/teams/buffalo/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/8agghS9j275SDCjgLjXlCQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/01282025/28730.png,https://s.yimg.com/iu/api/res/1.2/8agghS9j275SDCjgLjXlCQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/01282025/28730.png,False,False,False,0,Damiere,Byrd,Damiere,Damiere Byrd,Byrd,28730,423.p.28730,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/28730,,,,
98,5,QB,nfl.p.28839,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/nudgtKSUqse0rW4PIy4rOg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/28839.png,https://s.yimg.com/iu/api/res/1.2/nudgtKSUqse0rW4PIy4rOg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/28839.png,False,False,False,0,Taylor,Heinicke,Taylor,Taylor Heinicke,Heinicke,28839,423.p.28839,O,QB,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/28839,,,,
99,5,WR,nfl.p.28947,Cle,Cleveland Browns,nfl.t.5,https://sports.yahoo.com/nfl/teams/cleveland/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/cZ2P496ijXfbbz2Ysjg01Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08062025/28947.png,https://s.yimg.com/iu/api/res/1.2/cZ2P496ijXfbbz2Ysjg01Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08062025/28947.png,False,False,False,0,DeAndre,Carter,DeAndre,DeAndre Carter,Carter,28947,423.p.28947,O,WR,NA,Inactive: Coach's Decision or Not on Roster,2,https://sports.yahoo.com/nfl/players/28947,,,,
100,14,WR,nfl.p.29070,Was,Washington Commanders,nfl.t.28,https://sports.yahoo.com/nfl/teams/washington/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/KLXO5biBhG3dw7Jr0ZkREg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09222021/29070.png,https://s.yimg.com/iu/api/res/1.2/KLXO5biBhG3dw7Jr0ZkREg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09222021/29070.png,False,False,False,0,Adam,Humphries,Adam,Adam Humphries,Humphries,29070,423.p.29070,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/29070,,,,
101,9,QB,nfl.p.29235,Det,Detroit Lions,nfl.t.8,https://sports.yahoo.com/nfl/teams/detroit/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/Y2qmWgowLFec4xqDsTLBjg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/29235.png,https://s.yimg.com/iu/api/res/1.2/Y2qmWgowLFec4xqDsTLBjg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/29235.png,False,False,False,0,Jared,Goff,Jared,Jared Goff,Goff,29235,423.p.29235,O,QB,,,16,https://sports.yahoo.com/nfl/players/29235,1.0,,1760328317.0,
102,13,QB,nfl.p.29236,Min,Minnesota Vikings,nfl.t.16,https://sports.yahoo.com/nfl/teams/minnesota/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/rrNJ6K37S3CrfbbyxMCQCA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09172025/29236.png,https://s.yimg.com/iu/api/res/1.2/rrNJ6K37S3CrfbbyxMCQCA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09172025/29236.png,False,False,False,0,Carson,Wentz,Carson,Carson Wentz,Wentz,29236,423.p.29236,O,QB,,,11,https://sports.yahoo.com/nfl/players/29236,1.0,,1760998090.0,1.0
103,7,RB,nfl.p.29238,Dal,Dallas Cowboys,nfl.t.6,https://sports.yahoo.com/nfl/teams/dallas/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/pkjUX5ah_5DeQtA8HBRwpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312024/29238.png,https://s.yimg.com/iu/api/res/1.2/pkjUX5ah_5DeQtA8HBRwpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312024/29238.png,False,False,False,0,Ezekiel,Elliott,Ezekiel,Ezekiel Elliott,Elliott,29238,423.p.29238,O,RB,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/29238,,,,
104,11,WR,nfl.p.29257,Ind,Indianapolis Colts,nfl.t.11,https://sports.yahoo.com/nfl/teams/indianapolis/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/eSWhYAL9gGGtNeLdzHiqUQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08042025/29257.png,https://s.yimg.com/iu/api/res/1.2/eSWhYAL9gGGtNeLdzHiqUQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08042025/29257.png,False,False,False,0,Laquon,Treadwell,Laquon,Laquon Treadwell,Treadwell,29257,423.p.29257,O,WR,,,13,https://sports.yahoo.com/nfl/players/29257,1.0,,1760832975.0,
105,11,TE,nfl.p.29269,NE,New England Patriots,nfl.t.17,https://sports.yahoo.com/nfl/teams/new-england/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/By1g7PyapRoG42xmD71pSw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212025/29269.png,https://s.yimg.com/iu/api/res/1.2/By1g7PyapRoG42xmD71pSw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212025/29269.png,False,False,False,0,Hunter,Henry,Hunter,Hunter Henry,Henry,29269,423.p.29269,O,TE,,,85,https://sports.yahoo.com/nfl/players/29269,1.0,,1760938842.0,1.0
106,5,WR,nfl.p.29274,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/lhgQwNGLJ7karzItxHRdpg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282025/29274.png,https://s.yimg.com/iu/api/res/1.2/lhgQwNGLJ7karzItxHRdpg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282025/29274.png,False,False,False,0,Sterling,Shepard,Sterling,Sterling Shepard,Shepard,29274,423.p.29274,O,WR,,,17,https://sports.yahoo.com/nfl/players/29274,1.0,,1760321996.0,
107,13,RB,nfl.p.29279,Bal,Baltimore Ravens,nfl.t.33,https://sports.yahoo.com/nfl/teams/baltimore/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/E0ngmoi1QGLduY.pIBiAEg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09032025/29279.png,https://s.yimg.com/iu/api/res/1.2/E0ngmoi1QGLduY.pIBiAEg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09032025/29279.png,False,False,False,0,Derrick,Henry,Derrick,Derrick Henry,Henry,29279,423.p.29279,O,RB,,,22,https://sports.yahoo.com/nfl/players/29279,1.0,,1760303310.0,
108,11,WR,nfl.p.29281,NO,New Orleans Saints,nfl.t.18,https://sports.yahoo.com/nfl/teams/new-orleans/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/Fl2Y57upTzVtOFrexCpv5w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/29281.png,https://s.yimg.com/iu/api/res/1.2/Fl2Y57upTzVtOFrexCpv5w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/29281.png,False,False,False,0,Michael,Thomas,Michael,Michael Thomas,Thomas,29281,423.p.29281,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/29281,,Knee,,
109,7,WR,nfl.p.29288,Ten,Tennessee Titans,nfl.t.10,https://sports.yahoo.com/nfl/teams/tennessee/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/N9iWOs784rVGxl7DwJP2Nw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09202024/29288.png,https://s.yimg.com/iu/api/res/1.2/N9iWOs784rVGxl7DwJP2Nw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09202024/29288.png,False,False,False,0,Tyler,Boyd,Tyler,Tyler Boyd,Boyd,29288,423.p.29288,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/29288,,,,
