,player.bye_weeks.week,player.display_position,player.editorial_player_key,player.editorial_team_abbr,player.editorial_team_full_name,player.editorial_team_key,player.editorial_team_url,player.eligible_positions,player.eligible_positions_to_add,player.headshot.size,player.headshot.url,player.image_url,player.is_keeper.status,player.is_keeper.cost,player.is_keeper.kept,player.is_undroppable,player.name.ascii_first,player.name.ascii_last,player.name.first,player.name.full,player.name.last,player.player_id,player.player_key,player.position_type,player.primary_position,player.status,player.status_full,player.uniform_number,player.url,player.injury_note,player.has_player_notes,player.player_notes_last_timestamp,player.has_recent_player_notes
343,11,TE,nfl.p.26991,NYJ,New York Jets,nfl.t.20,https://sports.yahoo.com/nfl/teams/ny-jets/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/GL9enfgXA2LZbEXFuYf8CA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09182017/26991.png,https://s.yimg.com/iu/api/res/1.2/GL9enfgXA2LZbEXFuYf8CA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09182017/26991.png,False,False,False,0,Chris,Pantale,Chris,Chris Pantale,Pantale,26991,371.p.26991,O,TE,NA,Inactive: Coach's Decision or Not on Roster,86,https://sports.yahoo.com/nfl/players/26991,,,,
344,11,WR,nfl.p.26995,NYJ,New York Jets,nfl.t.20,https://sports.yahoo.com/nfl/teams/ny-jets/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/rRAf1bwsvgngmTbzUxTbAA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09152017/26995.png,https://s.yimg.com/iu/api/res/1.2/rRAf1bwsvgngmTbzUxTbAA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09152017/26995.png,False,False,False,0,Ryan,Spadola,Ryan,Ryan Spadola,Spadola,26995,371.p.26995,O,WR,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/26995,,,,
345,7,TE,nfl.p.27050,Det,Detroit Lions,nfl.t.8,https://sports.yahoo.com/nfl/teams/detroit/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/t39_Hkr6wrbeEiISTFu6.w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282018/27050.png,https://s.yimg.com/iu/api/res/1.2/t39_Hkr6wrbeEiISTFu6.w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282018/27050.png,False,False,False,0,Timothy,Wright,Timothy,Timothy Wright,Wright,27050,371.p.27050,O,TE,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27050,,,,
346,8,WR,nfl.p.27055,NYG,New York Giants,nfl.t.19,https://sports.yahoo.com/nfl/teams/ny-giants/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/LW8MZZ2kIy8Ih.SOr3J0YQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222019/27055.png,https://s.yimg.com/iu/api/res/1.2/LW8MZZ2kIy8Ih.SOr3J0YQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222019/27055.png,False,False,False,0,Russell,Shepard,Russell,Russell Shepard,Shepard,27055,371.p.27055,O,WR,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27055,,,,
347,6,WR,nfl.p.27074,Sea,Seattle Seahawks,nfl.t.26,https://sports.yahoo.com/nfl/teams/seattle/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/itd83Mg6fAtCU_Fp5RwM0g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10132020/27074.png,https://s.yimg.com/iu/api/res/1.2/itd83Mg6fAtCU_Fp5RwM0g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10132020/27074.png,False,False,False,0,Jaron,Brown,Jaron,Jaron Brown,Brown,27074,371.p.27074,O,WR,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27074,,,,
348,11,TE,nfl.p.27103,Ind,Indianapolis Colts,nfl.t.11,https://sports.yahoo.com/nfl/teams/indianapolis/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/SnOmttmlAJhxBQIbD_MF9Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27103.png,https://s.yimg.com/iu/api/res/1.2/SnOmttmlAJhxBQIbD_MF9Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27103.png,False,False,False,0,Brandon,Williams,Brandon,Brandon Williams,Williams,27103,371.p.27103,O,TE,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27103,,,,
349,8,K,nfl.p.27120,GB,Green Bay Packers,nfl.t.9,https://sports.yahoo.com/nfl/teams/green-bay/,['K'],,small,https://s.yimg.com/iu/api/res/1.2/ERbqRjR9.Jq0FFZXN8VtqQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/27120.png,https://s.yimg.com/iu/api/res/1.2/ERbqRjR9.Jq0FFZXN8VtqQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/27120.png,False,False,False,0,Brandon,McManus,Brandon,Brandon McManus,McManus,27120,371.p.27120,K,K,,,17,https://sports.yahoo.com/nfl/players/27120,,1.0,1760900989.0,
350,5,RB,nfl.p.27135,NO,New Orleans Saints,nfl.t.18,https://sports.yahoo.com/nfl/teams/new-orleans/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/ajWfmuf__1uEXsv2JN7HMA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212019/27135.png,https://s.yimg.com/iu/api/res/1.2/ajWfmuf__1uEXsv2JN7HMA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212019/27135.png,False,False,False,0,Zach,Line,Zach,Zach Line,Line,27135,371.p.27135,O,RB,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27135,,,,
351,6,WR,nfl.p.27143,Dal,Dallas Cowboys,nfl.t.6,https://sports.yahoo.com/nfl/teams/dallas/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/PKTEJ6goIH3ZTtr1k4KfKw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08242017/27143.png,https://s.yimg.com/iu/api/res/1.2/PKTEJ6goIH3ZTtr1k4KfKw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08242017/27143.png,False,False,False,0,Rodney,Smith,Rodney,Rodney Smith,Smith,27143,371.p.27143,O,WR,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27143,,,,
352,9,RB,nfl.p.27167,Chi,Chicago Bears,nfl.t.3,https://sports.yahoo.com/nfl/teams/chicago/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/TG5yMj.f91ok5pbpkHH0fg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08062019/27167.png,https://s.yimg.com/iu/api/res/1.2/TG5yMj.f91ok5pbpkHH0fg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08062019/27167.png,False,False,False,0,Benny,Cunningham Jr.,Benny,Benny Cunningham Jr.,Cunningham Jr.,27167,371.p.27167,O,RB,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27167,,,,
353,11,QB,nfl.p.27170,SF,San Francisco 49ers,nfl.t.25,https://sports.yahoo.com/nfl/teams/san-francisco/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/HLzA.iJf9RybHvIC.y4oXA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/27170.png,https://s.yimg.com/iu/api/res/1.2/HLzA.iJf9RybHvIC.y4oXA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/27170.png,False,False,False,0,Tyler,Bray,Tyler,Tyler Bray,Bray,27170,371.p.27170,O,QB,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27170,,,,
354,10,WR,nfl.p.27173,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/JZ0ut.jzc8gBnnliRdushg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27173.png,https://s.yimg.com/iu/api/res/1.2/JZ0ut.jzc8gBnnliRdushg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27173.png,False,False,False,0,Frankie,Hammond,Frankie,Frankie Hammond,Hammond,27173,371.p.27173,O,WR,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27173,,,,
355,8,TE,nfl.p.27174,Ari,Arizona Cardinals,nfl.t.22,https://sports.yahoo.com/nfl/teams/arizona/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/ucnItimagtQhjaCqjKZF.A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08312021/27174.png,https://s.yimg.com/iu/api/res/1.2/ucnItimagtQhjaCqjKZF.A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08312021/27174.png,False,False,False,0,Demetrius,Harris,Demetrius,Demetrius Harris,Harris,27174,371.p.27174,O,TE,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27174,,,,
356,8,WR,nfl.p.27201,LAR,Los Angeles Rams,nfl.t.14,https://sports.yahoo.com/nfl/teams/la-rams/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/ilOhVqUMwxpqblpUaKdPTQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08292018/27201.png,https://s.yimg.com/iu/api/res/1.2/ilOhVqUMwxpqblpUaKdPTQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08292018/27201.png,False,False,False,0,Nick,Williams,Nick,Nick Williams,Williams,27201,371.p.27201,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/27201,,,,
357,0,TE,nfl.p.27213,Mia,Miami Dolphins,nfl.t.15,https://sports.yahoo.com/nfl/teams/miami/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/5Er7.Q.yZv02YpHUr_v5sg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08312018/27213.png,https://s.yimg.com/iu/api/res/1.2/5Er7.Q.yZv02YpHUr_v5sg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08312018/27213.png,False,False,False,0,MarQueis,Gray,MarQueis,MarQueis Gray,Gray,27213,371.p.27213,O,TE,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27213,,,,
358,9,TE,nfl.p.27214,Min,Minnesota Vikings,nfl.t.16,https://sports.yahoo.com/nfl/teams/minnesota/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/cED_NW3qVaNENINg0k67Ww--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212019/27214.png,https://s.yimg.com/iu/api/res/1.2/cED_NW3qVaNENINg0k67Ww--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212019/27214.png,False,False,False,0,Kevin,McDermott,Kevin,Kevin McDermott,McDermott,27214,371.p.27214,O,TE,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27214,Shoulder - Labrum,,,
359,11,WR,nfl.p.27235,NYJ,New York Jets,nfl.t.20,https://sports.yahoo.com/nfl/teams/ny-jets/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/R8uTZhuE_TPT8jp4WsIhfA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27235.1.png,https://s.yimg.com/iu/api/res/1.2/R8uTZhuE_TPT8jp4WsIhfA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27235.1.png,False,False,False,0,Kenbrell,Thompkins,Kenbrell,Kenbrell Thompkins,Thompkins,27235,371.p.27235,O,WR,NA,Inactive: Coach's Decision or Not on Roster,84,https://sports.yahoo.com/nfl/players/27235,,,,
360,8,WR,nfl.p.27254,NYG,New York Giants,nfl.t.19,https://sports.yahoo.com/nfl/teams/ny-giants/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/vt47zDJLHCW.LV3yeynZwQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09282018/27254.png,https://s.yimg.com/iu/api/res/1.2/vt47zDJLHCW.LV3yeynZwQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09282018/27254.png,False,False,False,0,Terrell,Sinkfield,Terrell,Terrell Sinkfield,Sinkfield,27254,371.p.27254,O,WR,NA,Inactive: Coach's Decision or Not on Roster,24,https://sports.yahoo.com/nfl/players/27254,,,,
361,9,WR,nfl.p.27277,Min,Minnesota Vikings,nfl.t.16,https://sports.yahoo.com/nfl/teams/minnesota/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/LBOL8JlKhJ3_SuMXvg7i4w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09172025/27277.png,https://s.yimg.com/iu/api/res/1.2/LBOL8JlKhJ3_SuMXvg7i4w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09172025/27277.png,False,False,False,0,Adam,Thielen,Adam,Adam Thielen,Thielen,27277,371.p.27277,O,WR,,,19,https://sports.yahoo.com/nfl/players/27277,,1.0,1760986539.0,1.0
362,11,TE,nfl.p.27299,Ind,Indianapolis Colts,nfl.t.11,https://sports.yahoo.com/nfl/teams/indianapolis/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/cJMRoozupt5QgGI4_xg0SA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252021/27299.1.png,https://s.yimg.com/iu/api/res/1.2/cJMRoozupt5QgGI4_xg0SA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252021/27299.1.png,False,False,False,0,Jack,Doyle,Jack,Jack Doyle,Doyle,27299,371.p.27299,O,TE,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27299,,,,
363,5,WR,nfl.p.27305,Was,Washington Commanders,nfl.t.28,https://sports.yahoo.com/nfl/teams/washington/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/B3eOUmkAbn4nkBskTn7_4g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08092019/27305.png,https://s.yimg.com/iu/api/res/1.2/B3eOUmkAbn4nkBskTn7_4g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08092019/27305.png,False,False,False,0,Rashad,Ross,Rashad,Rashad Ross,Ross,27305,371.p.27305,O,WR,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27305,,,,
364,8,RB,nfl.p.27312,NYG,New York Giants,nfl.t.19,https://sports.yahoo.com/nfl/teams/ny-giants/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/IeMdyLCkIhy9ejjrppBN7Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27312.png,https://s.yimg.com/iu/api/res/1.2/IeMdyLCkIhy9ejjrppBN7Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27312.png,False,False,False,0,George,Winn,George,George Winn,Winn,27312,371.p.27312,O,RB,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27312,Undisclosed,,,
365,6,WR,nfl.p.27319,Dal,Dallas Cowboys,nfl.t.6,https://sports.yahoo.com/nfl/teams/dallas/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/vSiVjlfhfRh7QV6wnWFIdQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09292017/27319.png,https://s.yimg.com/iu/api/res/1.2/vSiVjlfhfRh7QV6wnWFIdQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09292017/27319.png,False,False,False,0,Uzoma,Nwachukwu,Uzoma,Uzoma Nwachukwu,Nwachukwu,27319,371.p.27319,O,WR,NA,Inactive: Coach's Decision or Not on Roster,16,https://sports.yahoo.com/nfl/players/27319,,,,
366,11,WR,nfl.p.27338,SF,San Francisco 49ers,nfl.t.25,https://sports.yahoo.com/nfl/teams/san-francisco/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/7GCwJVXPuzgx4bAoEerGoQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27338.png,https://s.yimg.com/iu/api/res/1.2/7GCwJVXPuzgx4bAoEerGoQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27338.png,False,False,False,0,Eric,Rogers,Eric,Eric Rogers,Rogers,27338,371.p.27338,O,WR,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27338,,,,
367,0,TE,nfl.p.27359,Mia,Miami Dolphins,nfl.t.15,https://sports.yahoo.com/nfl/teams/miami/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/YR3hvgNz4KZz6RS7qrgJnA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27359.1.png,https://s.yimg.com/iu/api/res/1.2/YR3hvgNz4KZz6RS7qrgJnA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27359.1.png,False,False,False,0,Jake,Stoneburner,Jake,Jake Stoneburner,Stoneburner,27359,371.p.27359,O,TE,NA,Inactive: Coach's Decision or Not on Roster,0,https://sports.yahoo.com/nfl/players/27359,,,,
