,player.bye_weeks.week,player.display_position,player.editorial_player_key,player.editorial_team_abbr,player.editorial_team_full_name,player.editorial_team_key,player.editorial_team_url,player.eligible_positions,player.eligible_positions_to_add,player.headshot.size,player.headshot.url,player.image_url,player.is_keeper.status,player.is_keeper.cost,player.is_keeper.kept,player.is_undroppable,player.name.ascii_first,player.name.ascii_last,player.name.first,player.name.full,player.name.last,player.player_id,player.player_key,player.position_type,player.primary_position,player.uniform_number,player.url,player.has_player_notes,player.player_notes_last_timestamp,player.has_recent_player_notes
821,11,RB,nfl.p.27378,NYJ,New York Jets,nfl.t.20,https://sports.yahoo.com/nfl/teams/ny-jets/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/Rhl1EoEGqOK8e3ZWaD4lXg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27378.1.png,https://s.yimg.com/iu/api/res/1.2/Rhl1EoEGqOK8e3ZWaD4lXg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27378.1.png,False,False,False,0,Khiry,Robinson,Khiry,Khiry Robinson,Robinson,27378,331.p.27378,O,RB,0,https://sports.yahoo.com/nfl/players/27378,,,
822,7,WR,nfl.p.27379,Phi,Philadelphia Eagles,nfl.t.21,https://sports.yahoo.com/nfl/teams/philadelphia/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/IB0wKtzXTXdc8II4QWXkDQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27379.png,https://s.yimg.com/iu/api/res/1.2/IB0wKtzXTXdc8II4QWXkDQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27379.png,False,False,False,0,Will,Murphy,Will,Will Murphy,Murphy,27379,331.p.27379,O,WR,84,https://sports.yahoo.com/nfl/players/27379,,,
823,10,WR,nfl.p.27396,Min,Minnesota Vikings,nfl.t.16,https://sports.yahoo.com/nfl/teams/minnesota/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/P5ve7.PssGL3IR25i9xa2A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20130908/27396.png,https://s.yimg.com/iu/api/res/1.2/P5ve7.PssGL3IR25i9xa2A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20130908/27396.png,False,False,False,0,Ty,Walker,Ty,Ty Walker,Walker,27396,331.p.27396,O,WR,11,https://sports.yahoo.com/nfl/players/27396,,,
824,5,WR,nfl.p.27405,LV,Las Vegas Raiders,nfl.t.13,https://sports.yahoo.com/nfl/teams/las-vegas/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/ZI_H_cint0.5SyXJ8Asb8g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27405.png,https://s.yimg.com/iu/api/res/1.2/ZI_H_cint0.5SyXJ8Asb8g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27405.png,False,False,False,0,Greg,Jenkins,Greg,Greg Jenkins,Jenkins,27405,331.p.27405,O,WR,0,https://sports.yahoo.com/nfl/players/27405,,,
825,5,TE,nfl.p.27409,LV,Las Vegas Raiders,nfl.t.13,https://sports.yahoo.com/nfl/teams/las-vegas/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/WE_c71NNoKMSfNznU7VHOQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27409.png,https://s.yimg.com/iu/api/res/1.2/WE_c71NNoKMSfNznU7VHOQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27409.png,False,False,False,0,Kyle,Auffray,Kyle,Kyle Auffray,Auffray,27409,331.p.27409,O,TE,42,https://sports.yahoo.com/nfl/players/27409,,,
826,4,WR,nfl.p.27422,Den,Denver Broncos,nfl.t.7,https://sports.yahoo.com/nfl/teams/denver/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/mwdgcxOsLS4E8AbX4njyVg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282018/27422.png,https://s.yimg.com/iu/api/res/1.2/mwdgcxOsLS4E8AbX4njyVg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282018/27422.png,False,False,False,0,Marlon,Brown,Marlon,Marlon Brown,Brown,27422,331.p.27422,O,WR,0,https://sports.yahoo.com/nfl/players/27422,,,
827,9,TE,nfl.p.27423,Ten,Tennessee Titans,nfl.t.10,https://sports.yahoo.com/nfl/teams/tennessee/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/ckJeTb30LVkC8pJUaVFfyg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27423.png,https://s.yimg.com/iu/api/res/1.2/ckJeTb30LVkC8pJUaVFfyg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27423.png,False,False,False,0,Jason,Schepler,Jason,Jason Schepler,Schepler,27423,331.p.27423,O,TE,89,https://sports.yahoo.com/nfl/players/27423,,,
828,9,K,nfl.p.27425,Buf,Buffalo Bills,nfl.t.2,https://sports.yahoo.com/nfl/teams/buffalo/,['K'],,small,https://s.yimg.com/iu/api/res/1.2/_g4y2B2A4jtadacqEqQKeA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08242017/27425.png,https://s.yimg.com/iu/api/res/1.2/_g4y2B2A4jtadacqEqQKeA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08242017/27425.png,False,False,False,0,Jordan,Gay,Jordan,Jordan Gay,Gay,27425,331.p.27425,K,K,0,https://sports.yahoo.com/nfl/players/27425,,,
829,10,QB,nfl.p.27429,Hou,Houston Texans,nfl.t.34,https://sports.yahoo.com/nfl/teams/houston/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/B4puQyyjdsQli0ELPeX9ew--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282018/27429.png,https://s.yimg.com/iu/api/res/1.2/B4puQyyjdsQli0ELPeX9ew--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282018/27429.png,False,False,False,0,Matthew,McGloin,Matthew,Matthew McGloin,McGloin,27429,331.p.27429,O,QB,0,https://sports.yahoo.com/nfl/players/27429,,,
830,4,RB,nfl.p.27431,Den,Denver Broncos,nfl.t.7,https://sports.yahoo.com/nfl/teams/denver/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/mwmFO6PV3Gk3e7R_GK6YGg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27431.png,https://s.yimg.com/iu/api/res/1.2/mwmFO6PV3Gk3e7R_GK6YGg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27431.png,False,False,False,0,Toben,Opurum,Toben,Toben Opurum,Opurum,27431,331.p.27431,O,RB,45,https://sports.yahoo.com/nfl/players/27431,,,
831,6,WR,nfl.p.27437,NO,New Orleans Saints,nfl.t.18,https://sports.yahoo.com/nfl/teams/new-orleans/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/Jo.8pR42nw9JeVkMRg72Tw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27437.png,https://s.yimg.com/iu/api/res/1.2/Jo.8pR42nw9JeVkMRg72Tw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27437.png,False,False,False,0,Charles,Hawkins,Charles,Charles Hawkins,Hawkins,27437,331.p.27437,O,WR,18,https://sports.yahoo.com/nfl/players/27437,,,
832,9,WR,nfl.p.27440,GB,Green Bay Packers,nfl.t.9,https://sports.yahoo.com/nfl/teams/green-bay/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/pGwyfFM1bGRdKk5SziwsrQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27440.png,https://s.yimg.com/iu/api/res/1.2/pGwyfFM1bGRdKk5SziwsrQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27440.png,False,False,False,0,Alex,Gillett,Alex,Alex Gillett,Gillett,27440,331.p.27440,O,WR,1,https://sports.yahoo.com/nfl/players/27440,,,
833,4,WR,nfl.p.27441,LAR,Los Angeles Rams,nfl.t.14,https://sports.yahoo.com/nfl/teams/la-rams/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/PP0XFbaaohdZrRXogkJRyg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27441.png,https://s.yimg.com/iu/api/res/1.2/PP0XFbaaohdZrRXogkJRyg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27441.png,False,False,False,0,Justin,Veltung,Justin,Justin Veltung,Veltung,27441,331.p.27441,O,WR,19,https://sports.yahoo.com/nfl/players/27441,,,
834,4,WR,nfl.p.27453,Sea,Seattle Seahawks,nfl.t.26,https://sports.yahoo.com/nfl/teams/seattle/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/JgXxWeChmj6tpTFOsz1KDA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27453.png,https://s.yimg.com/iu/api/res/1.2/JgXxWeChmj6tpTFOsz1KDA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27453.png,False,False,False,0,Arceto,Clark,Arceto,Arceto Clark,Clark,27453,331.p.27453,O,WR,14,https://sports.yahoo.com/nfl/players/27453,,,
835,6,TE,nfl.p.27455,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/E2DgE2caAvjNsuiyF0KFBg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/27455.1.png,https://s.yimg.com/iu/api/res/1.2/E2DgE2caAvjNsuiyF0KFBg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/27455.1.png,False,False,False,0,Adam,Schiltz,Adam,Adam Schiltz,Schiltz,27455,331.p.27455,O,TE,47,https://sports.yahoo.com/nfl/players/27455,,,
836,11,TE,nfl.p.27491,Dal,Dallas Cowboys,nfl.t.6,https://sports.yahoo.com/nfl/teams/dallas/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/htPwsOHIXH3q_ODsw7QXRQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27491.png,https://s.yimg.com/iu/api/res/1.2/htPwsOHIXH3q_ODsw7QXRQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27491.png,False,False,False,0,Brandon,Hartson,Brandon,Brandon Hartson,Hartson,27491,331.p.27491,O,TE,49,https://sports.yahoo.com/nfl/players/27491,,,
837,5,WR,nfl.p.27493,LV,Las Vegas Raiders,nfl.t.13,https://sports.yahoo.com/nfl/teams/las-vegas/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/Zr20BnEUl2P.R3D1upyAxw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27493.png,https://s.yimg.com/iu/api/res/1.2/Zr20BnEUl2P.R3D1upyAxw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27493.png,False,False,False,0,Rahsaan,Vaughn,Rahsaan,Rahsaan Vaughn,Vaughn,27493,331.p.27493,O,WR,13,https://sports.yahoo.com/nfl/players/27493,,,
838,6,WR,nfl.p.27502,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/K4Y1rUNVVvN_qK2AWyQpmQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27502.1.png,https://s.yimg.com/iu/api/res/1.2/K4Y1rUNVVvN_qK2AWyQpmQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27502.1.png,False,False,False,0,Fred,Williams,Fred,Fred Williams,Williams,27502,331.p.27502,O,WR,83,https://sports.yahoo.com/nfl/players/27502,,,
839,9,RB,nfl.p.27504,Det,Detroit Lions,nfl.t.8,https://sports.yahoo.com/nfl/teams/detroit/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Carlin,Isles,Carlin,Carlin Isles,Isles,27504,331.p.27504,O,RB,16,https://sports.yahoo.com/nfl/players/27504,,,
840,9,RB,nfl.p.27505,Chi,Chicago Bears,nfl.t.3,https://sports.yahoo.com/nfl/teams/chicago/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Willie,Carter,Willie,Willie Carter,Carter,27505,331.p.27505,O,RB,35,https://sports.yahoo.com/nfl/players/27505,,,
841,7,K,nfl.p.27506,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['K'],,small,https://s.yimg.com/iu/api/res/1.2/KSVHUmPVeZCfM8f1LS4fJA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27506.1.png,https://s.yimg.com/iu/api/res/1.2/KSVHUmPVeZCfM8f1LS4fJA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/27506.1.png,False,False,False,0,Patrick,Murray,Patrick,Patrick Murray,Murray,27506,331.p.27506,K,K,0,https://sports.yahoo.com/nfl/players/27506,,,
842,4,WR,nfl.p.27511,Den,Denver Broncos,nfl.t.7,https://sports.yahoo.com/nfl/teams/denver/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/BqLfmJlHf5i8wjS39IR20A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27511.png,https://s.yimg.com/iu/api/res/1.2/BqLfmJlHf5i8wjS39IR20A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27511.png,False,False,False,0,Greg,Wilson,Greg,Greg Wilson,Wilson,27511,331.p.27511,O,WR,15,https://sports.yahoo.com/nfl/players/27511,,,
843,6,WR,nfl.p.27513,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/is.Rdsfdf_OokIqC.m3uiw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20140830/27513.png,https://s.yimg.com/iu/api/res/1.2/is.Rdsfdf_OokIqC.m3uiw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20140830/27513.png,False,False,False,0,Weston,Dressler,Weston,Weston Dressler,Dressler,27513,331.p.27513,O,WR,13,https://sports.yahoo.com/nfl/players/27513,,,
844,9,TE,nfl.p.27522,Chi,Chicago Bears,nfl.t.3,https://sports.yahoo.com/nfl/teams/chicago/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/rAskJ3RERubDsR4On.2I9A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27522.png,https://s.yimg.com/iu/api/res/1.2/rAskJ3RERubDsR4On.2I9A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27522.png,False,False,False,0,Chad,Rempel,Chad,Chad Rempel,Rempel,27522,331.p.27522,O,TE,46,https://sports.yahoo.com/nfl/players/27522,,,
845,10,RB,nfl.p.27525,Was,Washington Commanders,nfl.t.28,https://sports.yahoo.com/nfl/teams/washington/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Stephen,Campbell,Stephen,Stephen Campbell,Campbell,27525,331.p.27525,O,RB,45,https://sports.yahoo.com/nfl/players/27525,,,
846,10,RB,nfl.p.27526,Ind,Indianapolis Colts,nfl.t.11,https://sports.yahoo.com/nfl/teams/indianapolis/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/DFWqZfIE8sEblenJU.8WAg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27526.png,https://s.yimg.com/iu/api/res/1.2/DFWqZfIE8sEblenJU.8WAg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/27526.png,False,False,False,0,Cameron,White,Cameron,Cameron White,White,27526,331.p.27526,O,RB,43,https://sports.yahoo.com/nfl/players/27526,,,
